from,to,freq,name,length,geometry_type,id,coordx,coordy
202632,202638,3925323,NA,0.636,LineString,a625ngkdg7zb,-16.99999046,10.99999046
NA,NA,NA,NA,NA,NA,a625ngkdg7zb,-16.5420208,10.55926037
202638,202694,17898487,NA,2.9,LineString,a625ngf8hge3,-16.5420208,10.55926037
NA,NA,NA,NA,NA,NA,a625ngf8hge3,-14.50000954,8.499979973
200985,200942,12763,NA,0.731,LineString,a625ng5vykgd,52.09999084,24.70000076
NA,NA,NA,NA,NA,NA,a625ng5vykgd,51.88454056,25.39821053
200942,199399,1,NA,0.946,LineString,a625ngf04g0z,51.88454056,25.39821053
NA,NA,NA,NA,NA,NA,a625ngf04g0z,51.59999084,26.2999897
203101,203058,5,NA,2.598,LineString,a625ng5e1lde,58,-20.69998932
NA,NA,NA,NA,NA,NA,a625ng5e1lde,55.54257965,-19.85700989
203058,203039,102053,NA,5.845,LineString,a625ngaa9qdk,55.54257965,-19.85700989
NA,NA,NA,NA,NA,NA,a625ngaa9qdk,50,-18
203145,203116,17,NA,8.708,LineString,a625ngbr3c3k,48.09999847,-26.4000206
NA,NA,NA,NA,NA,NA,a625ngbr3c3k,55.63796997,-22.04000092
203116,203101,47421,NA,2.716,LineString,a625ngctg4cs,55.63796997,-22.04000092
NA,NA,NA,NA,NA,NA,a625ngctg4cs,58,-20.69998932
202821,202735,190331,NA,10.901,LineString,a625ng9gje0w,180,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng9gje0w,170.9670868,6.102320194
3383,11985,8,NA,4.187,LineString,a625ngbdos5g,-50,49.99998093
NA,NA,NA,NA,NA,NA,a625ngbdos5g,-52.70000076,46.79999924
3383,2580,9,NA,4.717,LineString,a625ngcxu611,-50,49.99998093
NA,NA,NA,NA,NA,NA,a625ngcxu611,-54,52.49998093
3383,3640,5,NA,2.532,LineString,a625ngimr5iq,-50,49.99998093
NA,NA,NA,NA,NA,NA,a625ngimr5iq,-52.5,49.5999794
3383,415,60,NA,30.291,LineString,a625ng8y552n,-50,49.99998093
NA,NA,NA,NA,NA,NA,a625ng8y552n,-45.15272141,53.98307037
NA,NA,NA,NA,NA,NA,a625ng8y552n,-39.31671906,57.72864914
NA,NA,NA,NA,NA,NA,a625ng8y552n,-32.20307159,61.14442062
NA,NA,NA,NA,NA,NA,a625ng8y552n,-23.50000954,64.09996796
3383,89208,20,NA,10,LineString,a625ngfnuewj,-50,49.99998093
NA,NA,NA,NA,NA,NA,a625ngfnuewj,-50.00302124,45.00217056
NA,NA,NA,NA,NA,NA,a625ngfnuewj,-50,39.99998093
3383,89209,28,NA,14.149,LineString,a625ng5mq4lc,-50,49.99998093
NA,NA,NA,NA,NA,NA,a625ng5mq4lc,-44.71324921,45.03342056
NA,NA,NA,NA,NA,NA,a625ng5mq4lc,-40,39.99998093
3383,3384,20,NA,10,LineString,a625ngdkr60l,-50,49.99998093
NA,NA,NA,NA,NA,NA,a625ngdkr60l,-40,49.99998093
3383,1078,72388480,NA,10,LineString,a625ng9lr57h,-50,49.99998093
NA,NA,NA,NA,NA,NA,a625ng9lr57h,-50.00429153,55.00205994
NA,NA,NA,NA,NA,NA,a625ng9lr57h,-50,59.99998093
3383,1074,28,NA,14.18,LineString,a625ng998awl,-50,49.99998093
NA,NA,NA,NA,NA,NA,a625ng998awl,-45.62565994,55.10303116
NA,NA,NA,NA,NA,NA,a625ng998awl,-40,59.99998856
3384,11985,26,NA,13.104,LineString,a625ngjhxn1b,-40,49.99998093
NA,NA,NA,NA,NA,NA,a625ngjhxn1b,-46.54946899,48.57447052
NA,NA,NA,NA,NA,NA,a625ngjhxn1b,-52.70000076,46.79999924
3384,3555,67,NA,33.527,LineString,a625ngam5e60,-40,49.99998093
NA,NA,NA,NA,NA,NA,a625ngam5e60,-31.71776009,50.84120178
NA,NA,NA,NA,NA,NA,a625ngam5e60,-23.24398041,51.08214951
NA,NA,NA,NA,NA,NA,a625ngam5e60,-14.79522038,50.71223068
NA,NA,NA,NA,NA,NA,a625ngam5e60,-6.583310127,49.74998856
3384,89208,28,NA,14.163,LineString,a625ngj6glo8,-40,49.99998093
NA,NA,NA,NA,NA,NA,a625ngj6glo8,-45.43701172,45.11042023
NA,NA,NA,NA,NA,NA,a625ngj6glo8,-50,39.99998093
3384,89209,20,NA,10,LineString,a625nghtx4bj,-40,49.99998093
NA,NA,NA,NA,NA,NA,a625nghtx4bj,-40.0030098,45.00217819
NA,NA,NA,NA,NA,NA,a625nghtx4bj,-40,39.99998093
3384,89210,28,NA,14.149,LineString,a625ngkasekm,-40,49.99998093
NA,NA,NA,NA,NA,NA,a625ngkasekm,-34.71324921,45.03342056
NA,NA,NA,NA,NA,NA,a625ngkasekm,-30,39.99998093
3384,3383,20,NA,10,LineString,a625nge3deag,-40,49.99998093
NA,NA,NA,NA,NA,NA,a625nge3deag,-50,49.99998093
3384,3385,20,NA,10,LineString,a625ng7e43mk,-40,49.99998093
NA,NA,NA,NA,NA,NA,a625ng7e43mk,-30.00000954,49.99998093
3384,1078,246971,NA,14.145,LineString,a625ng8fjqvz,-40,49.99998093
NA,NA,NA,NA,NA,NA,a625ng8fjqvz,-44.76929092,54.97290039
NA,NA,NA,NA,NA,NA,a625ng8fjqvz,-50,59.99998093
3384,1074,20,NA,10,LineString,a625ng4xmi6c,-40,49.99998093
NA,NA,NA,NA,NA,NA,a625ng4xmi6c,-40.00429153,55.00205994
NA,NA,NA,NA,NA,NA,a625ng4xmi6c,-40,59.99998856
3384,1075,28,NA,14.18,LineString,a625ng7zenut,-40,49.99998093
NA,NA,NA,NA,NA,NA,a625ng7zenut,-35.62565994,55.10303116
NA,NA,NA,NA,NA,NA,a625ng7zenut,-30,59.99998856
202735,202682,10,NA,5.463,LineString,a625ngex9a3v,170.9670868,6.102320194
NA,NA,NA,NA,NA,NA,a625ngex9a3v,166.3999939,9.099980354
202682,202673,2621056,NA,4.91,LineString,a625ngi5fnc7,166.3999939,9.099980354
NA,NA,NA,NA,NA,NA,a625ngi5fnc7,171.2913666,9.531780243
202673,202651,4655444,NA,8.721,LineString,a625ng89a36u,171.2913666,9.531780243
NA,NA,NA,NA,NA,NA,a625ng89a36u,180,10.00000954
14358,29013,5,NA,2.6,LineString,a625ngc6n1t8,30.89999962,46.24998093
NA,NA,NA,NA,NA,NA,a625ngc6n1t8,30.01095009,43.80635834
29013,68408,49865,NA,2.856,LineString,a625ngjtn8ew,30.01095009,43.80635834
NA,NA,NA,NA,NA,NA,a625ngjtn8ew,29.10000038,41.09999084
202591,202563,2477768,NA,1.717,LineString,a625ng51dhb8,122.1000137,13
NA,NA,NA,NA,NA,NA,a625ng51dhb8,120.6567993,13.93048
202563,202554,1285784,NA,0.891,LineString,a625ng5j0wgy,120.6567993,13.93048
NA,NA,NA,NA,NA,NA,a625ng5j0wgy,119.8999786,14.39999962
202260,202416,29874,NA,1.711,LineString,a625ngjglgwx,-64.34999847,18.89999008
NA,NA,NA,NA,NA,NA,a625ngjglgwx,-65.75080109,17.91835976
202416,202453,2,NA,1.05,LineString,a625ng8sv0hf,-65.75080109,17.91835976
NA,NA,NA,NA,NA,NA,a625ng8sv0hf,-66.59999847,17.2999897
194653,198767,48887,NA,2.8,LineString,a625nga1gjhg,48.30001068,29.09999084
NA,NA,NA,NA,NA,NA,a625nga1gjhg,50.11666107,26.96987915
198767,199224,21151,NA,0.606,LineString,a625nggwafuh,50.11666107,26.96987915
NA,NA,NA,NA,NA,NA,a625nggwafuh,50.5,26.49998093
202469,202448,9864,NA,0.565,LineString,a625ngjfrc52,-62.24998856,17
NA,NA,NA,NA,NA,NA,a625ngjfrc52,-62.66352081,17.38549995
202448,202260,4,NA,2.267,LineString,a625ng5aenm3,-62.66352081,17.38549995
NA,NA,NA,NA,NA,NA,a625ng5aenm3,-64.34999847,18.89999008
202859,202861,4050,NA,0.232,LineString,a625ngf1ou7d,55.29999161,-4.599999905
NA,NA,NA,NA,NA,NA,a625ngf1ou7d,55.45592117,-4.771920204
202861,202944,13,NA,6.927,LineString,a625ngk2y3iu,55.45592117,-4.771920204
NA,NA,NA,NA,NA,NA,a625ngk2y3iu,60,-10.00002003
202815,202858,23285734,NA,6.429,LineString,a625ng6um0yu,59.99998093,-2.00E-05
NA,NA,NA,NA,NA,NA,a625ng6um0yu,55.40089035,-4.492099762
202858,202859,536053,NA,0.148,LineString,a625ngkepq7s,55.40089035,-4.492099762
NA,NA,NA,NA,NA,NA,a625ngkepq7s,55.29999161,-4.599999905
203204,203198,5814659,NA,1.478,LineString,a625ngewefdm,28.5,-33.50001907
NA,NA,NA,NA,NA,NA,a625ngewefdm,29.51254082,-32.4234581
203198,203160,13663268,NA,3.473,LineString,a625nggck1fb,29.51254082,-32.4234581
NA,NA,NA,NA,NA,NA,a625nggck1fb,32,-29.99999046
202632,202552,16265421,NA,3.66,LineString,a625ngasdhxw,-16.99999046,10.99999046
NA,NA,NA,NA,NA,NA,a625ngasdhxw,-17.88286972,14.55224037
202552,202534,2057620,NA,0.463,LineString,a625ngatds2w,-17.88286972,14.55224037
NA,NA,NA,NA,NA,NA,a625ngatds2w,-18,14.99997997
202943,203012,16,NA,8.189,LineString,a625ngcrak45,0,-10.00002003
NA,NA,NA,NA,NA,NA,a625ngcrak45,-5.724890232,-15.85564041
203012,203072,103956,NA,5.954,LineString,a625ngjf5in3,-5.724890232,-15.85564041
NA,NA,NA,NA,NA,NA,a625ngjf5in3,-10,-20.00000954
203169,203026,358593,NA,20.538,LineString,a625ngk2t7v0,9.999990463,-30.00000954
NA,NA,NA,NA,NA,NA,a625ngk2t7v0,-6.132349968,-17.28894997
203026,202901,24,NA,12.369,LineString,a625ngfdm9mg,-6.132349968,-17.28894997
NA,NA,NA,NA,NA,NA,a625ngfdm9mg,-14.30000019,-8.000009537
23446,19355,18036,NA,1.033,LineString,a625ng7novh2,14.00000954,44.5999794
NA,NA,NA,NA,NA,NA,a625ng7novh2,13.1853199,45.23450089
19355,19158,0,NA,0.108,LineString,a625ngcoqf1p,13.1853199,45.23450089
NA,NA,NA,NA,NA,NA,a625ngcoqf1p,13.10000038,45.29999161
202694,202696,508132,NA,0.115,LineString,a625ngkvq34c,-14.50000954,8.499979973
NA,NA,NA,NA,NA,NA,a625ngkvq34c,-14.41625023,8.4207201
202696,202702,4255057,NA,0.963,LineString,a625ngfpi87f,-14.41625023,8.4207201
NA,NA,NA,NA,NA,NA,a625ngfpi87f,-13.72152996,7.753670216
202702,202746,13984691,NA,3.165,LineString,a625ngcawdyn,-13.72152996,7.753670216
NA,NA,NA,NA,NA,NA,a625ngcawdyn,-11.50000954,5.499979973
19158,26723,2,NA,1.261,LineString,a625nghiv9f0,13.10000038,45.29999161
NA,NA,NA,NA,NA,NA,a625nghiv9f0,13.52528,44.11302185
26723,28440,3945,NA,0.226,LineString,a625ngak1vlg,13.52528,44.11302185
NA,NA,NA,NA,NA,NA,a625ngak1vlg,13.60000038,43.89999008
48919,35059,3083044,NA,1.15,LineString,a625nghy5yve,11.10000992,42.19998932
NA,NA,NA,NA,NA,NA,a625nghy5yve,10.39330006,43.10707855
35059,30754,1691652,NA,0.631,LineString,a625ngjdyr0z,10.39330006,43.10707855
NA,NA,NA,NA,NA,NA,a625ngjdyr0z,9.999990463,43.59999847
202790,202786,4766,NA,0.273,LineString,a625nggzmngu,103.6000137,1.100000024
NA,NA,NA,NA,NA,NA,a625nggzmngu,103.8460693,1.217120051
202786,202769,12,NA,6.451,LineString,a625ngct3tbm,103.8460693,1.217120051
NA,NA,NA,NA,NA,NA,a625ngct3tbm,109.8000336,3.700010061
202773,202782,3,NA,1.836,LineString,a625ng6moreh,104.5999908,3
NA,NA,NA,NA,NA,NA,a625ng6moreh,103.7423096,1.376600027
202782,202790,5430,NA,0.311,LineString,a625ng82b3x0,103.7423096,1.376600027
NA,NA,NA,NA,NA,NA,a625ng82b3x0,103.6000137,1.100000024
202781,202780,663,NA,0.038,LineString,a625nggq9v50,45.60000992,1.5
NA,NA,NA,NA,NA,NA,a625nggq9v50,45.6267395,1.526409984
202780,202752,10,NA,5.129,LineString,a625ng4n1ryn,45.6267395,1.526409984
NA,NA,NA,NA,NA,NA,a625ng4n1ryn,49.39999008,4.999989986
201977,202603,210148,NA,12.036,LineString,a625ngc99r8a,-50,20
NA,NA,NA,NA,NA,NA,a625ngc99r8a,-59.36355972,12.43710041
202603,202610,16125,NA,0.462,LineString,a625ngjikon9,-59.36355972,12.43710041
NA,NA,NA,NA,NA,NA,a625ngjikon9,-59.71403122,12.1363802
202610,202631,59895,NA,1.716,LineString,a625ngge42xu,-59.71403122,12.1363802
NA,NA,NA,NA,NA,NA,a625ngge42xu,-61,10.99999046
202498,202492,262043,NA,0.081,LineString,a625ngeyiizs,41.20000076,16.2999897
NA,NA,NA,NA,NA,NA,a625ngeyiizs,41.16474915,16.37261009
202492,202016,12581334,NA,3.889,LineString,a625nghcfhnx,41.16474915,16.37261009
NA,NA,NA,NA,NA,NA,a625nghcfhnx,39.39656067,19.8364296
202016,201799,3364512,NA,1.04,LineString,a625nggc4nzo,39.39656067,19.8364296
NA,NA,NA,NA,NA,NA,a625nggc4nzo,38.90000916,20.74999046
203100,203101,19930,NA,0.571,LineString,a625ng6ros20,57.46371078,-20.50381088
NA,NA,NA,NA,NA,NA,a625ng6ros20,58,-20.69998932
201690,202377,17892185,NA,2.893,LineString,a625ngb5eo29,-18,20.99999046
NA,NA,NA,NA,NA,NA,a625ngb5eo29,-18.00000954,18.1071701
202377,202534,19215702,NA,3.107,LineString,a625ngkypmur,-18.00000954,18.1071701
NA,NA,NA,NA,NA,NA,a625ngkypmur,-18,14.99997997
145707,136231,52694,NA,3.018,LineString,a625nghxdbg4,11.60000038,35
NA,NA,NA,NA,NA,NA,a625nghxdbg4,14.47078991,35.92985153
136231,135470,8376,NA,0.24,LineString,a625nghek51o,14.47078991,35.92985153
NA,NA,NA,NA,NA,NA,a625nghek51o,14.69999981,35.99998856
166754,136894,5314280,NA,3.045,LineString,a625ng7m0ups,13.10000038,33.19998932
NA,NA,NA,NA,NA,NA,a625ng7m0ups,14.60805988,35.84555054
136894,135470,314144,NA,0.18,LineString,a625nghism3l,14.60805988,35.84555054
NA,NA,NA,NA,NA,NA,a625nghism3l,14.69999981,35.99998856
200901,201032,41467,NA,2.375,LineString,a625ngkk38ab,57.09999084,25.49998093
NA,NA,NA,NA,NA,NA,a625ngkk38ab,58.9643898,24.02899933
201032,201033,0,NA,0.046,LineString,a625ngbfutqc,58.9643898,24.02899933
NA,NA,NA,NA,NA,NA,a625ngbfutqc,59,24.00000954
202838,202750,314891,NA,18.035,LineString,a625ng9713vx,90.00006104,-1.548879981
NA,NA,NA,NA,NA,NA,a625ng9713vx,73.23930359,5.110779762
202750,202662,28,NA,14.113,LineString,a625ng9gskrh,73.23930359,5.110779762
NA,NA,NA,NA,NA,NA,a625ng9gskrh,60,10
202589,202704,46,NA,23.337,LineString,a625ngi11hng,51,13.00000954
NA,NA,NA,NA,NA,NA,a625ngi11hng,73.70467377,7.606029987
202704,202742,116021,NA,6.645,LineString,a625ng92pbtb,73.70467377,7.606029987
NA,NA,NA,NA,NA,NA,a625ng92pbtb,80.09999847,5.799990177
202777,202775,1228396,NA,0.798,LineString,a625ng9bhaqj,102,2.000010014
NA,NA,NA,NA,NA,NA,a625ng9bhaqj,101.3981628,2.52354002
202775,202771,1610153,NA,1.046,LineString,a625ngftux5r,101.3981628,2.52354002
NA,NA,NA,NA,NA,NA,a625ngftux5r,100.6000137,3.199990034
202593,202757,13464803,NA,9.029,LineString,a625ngblxebv,100.3999863,12.99999046
NA,NA,NA,NA,NA,NA,a625ngblxebv,103.9303284,4.690279961
202757,202773,2711154,NA,1.818,LineString,a625ng4hpuiy,103.9303284,4.690279961
NA,NA,NA,NA,NA,NA,a625ng4hpuiy,104.5999908,3
203067,203052,28760,NA,0.824,LineString,a625nghlioh4,-170,-20.00000954
NA,NA,NA,NA,NA,NA,a625nghlioh4,-170.0966644,-19.18158913
203052,202999,84157,NA,4.82,LineString,a625ngbhyv11,-170.0966644,-19.18158913
NA,NA,NA,NA,NA,NA,a625ngbhyv11,-170.7000122,-14.39999008
203067,203057,0,NA,0.489,LineString,a625nggj5wrd,-170,-20.00000954
NA,NA,NA,NA,NA,NA,a625nggj5wrd,-169.6531067,-19.65518951
203057,202937,238381,NA,13.653,LineString,a625ngczumqu,-169.6531067,-19.65518951
NA,NA,NA,NA,NA,NA,a625ngczumqu,-160,-10.00002003
167113,166754,0,NA,0.201,LineString,a625nghg6jqw,13.29345989,33.14461899
NA,NA,NA,NA,NA,NA,a625nghg6jqw,13.10000038,33.19998932
203145,203096,214450,NA,6.144,LineString,a625ngc6hm2x,48.09999847,-26.4000206
NA,NA,NA,NA,NA,NA,a625ngc6hm2x,49.46075058,-20.40872955
203096,203039,86143,NA,2.468,LineString,a625nggg4rog,49.46075058,-20.40872955
NA,NA,NA,NA,NA,NA,a625nggg4rog,50,-18
202994,202989,0,NA,0.433,LineString,a625ngivfhfr,45.60000992,-13.99999046
NA,NA,NA,NA,NA,NA,a625ngivfhfr,45.90830994,-13.69548035
202989,202933,96256,NA,5.513,LineString,a625nggcfaj4,45.90830994,-13.69548035
NA,NA,NA,NA,NA,NA,a625nggcfaj4,49.99998856,-10.00000954
201238,201252,5080,NA,0.291,LineString,a625ngaifo4x,114.1000137,21.69998932
NA,NA,NA,NA,NA,NA,a625ngaifo4x,113.8344727,21.57991028
201252,201877,48015,NA,2.75,LineString,a625ngfdyclg,113.8344727,21.57991028
NA,NA,NA,NA,NA,NA,a625ngfdyclg,111.3500137,20.39999962
201894,202151,15906,NA,0.911,LineString,a625ng7x2aue,107.1000137,20.24998093
NA,NA,NA,NA,NA,NA,a625ng7x2aue,107.4940338,19.42831039
202151,202507,63781,NA,3.653,LineString,a625ngil4o30,107.4940338,19.42831039
NA,NA,NA,NA,NA,NA,a625ngil4o30,109.0000229,16.10000992
203005,202995,14412028,NA,3.714,LineString,a625ngjp4sut,41.70000076,-15.00000954
NA,NA,NA,NA,NA,NA,a625ngjp4sut,45.29486084,-14.06715012
202995,202994,1210703,NA,0.312,LineString,a625ngca9979,45.29486084,-14.06715012
NA,NA,NA,NA,NA,NA,a625ngca9979,45.60000992,-13.99999046
202933,202966,89587,NA,5.131,LineString,a625ngbotn4g,49.99998856,-10.00000954
NA,NA,NA,NA,NA,NA,a625ngbotn4g,45.06251907,-11.39480019
202966,202973,4,NA,2.149,LineString,a625ngcau2xn,45.06251907,-11.39480019
NA,NA,NA,NA,NA,NA,a625ngcau2xn,43,-11.99997044
202528,202477,2960339,NA,1.663,LineString,a625ng54jzz4,-61.60000992,15.19997025
NA,NA,NA,NA,NA,NA,a625ng54jzz4,-62.16334915,16.76498032
202477,202469,445030,NA,0.25,LineString,a625ng4n0la6,-62.16334915,16.76498032
NA,NA,NA,NA,NA,NA,a625ng4n0la6,-62.24998856,17
87543,73301,15591,NA,0.893,LineString,a625ngenkv1k,18.89999962,40.09999084
NA,NA,NA,NA,NA,NA,a625ngenkv1k,18.36441994,40.8151207
73301,71632,0,NA,0.107,LineString,a625ngksgmzy,18.36441994,40.8151207
NA,NA,NA,NA,NA,NA,a625ngksgmzy,18.29999924,40.90000153
202746,202722,2367069,NA,1.37,LineString,a625ngb7djal,-11.50000954,5.499979973
NA,NA,NA,NA,NA,NA,a625ngb7djal,-12.44972038,6.486710072
202722,202694,5014097,NA,2.873,LineString,a625nggp1ir1,-12.44972038,6.486710072
NA,NA,NA,NA,NA,NA,a625nggp1ir1,-14.50000954,8.499979973
30753,31294,525457,NA,0.196,LineString,a625ngeywoue,7.800000191,43.59999847
NA,NA,NA,NA,NA,NA,a625ngeywoue,7.620079994,43.52202988
31294,40128,4755930,NA,1.774,LineString,a625ngczvqmj,7.620079994,43.52202988
NA,NA,NA,NA,NA,NA,a625ngczvqmj,6,42.79999924
202933,203091,219873,NA,12.593,LineString,a625ngdfok5y,49.99998856,-10.00000954
NA,NA,NA,NA,NA,NA,a625ngdfok5y,57.51715088,-20.10265923
203091,203101,1,NA,0.768,LineString,a625ngbua7j3,57.51715088,-20.10265923
NA,NA,NA,NA,NA,NA,a625ngbua7j3,58,-20.69998932
203039,203100,137445,NA,7.872,LineString,a625nge3wbxs,50,-18
NA,NA,NA,NA,NA,NA,a625nge3wbxs,57.46371078,-20.50381088
97232,114489,2,NA,1.438,LineString,a625ng8doyxi,128.5000153,39.5
NA,NA,NA,NA,NA,NA,a625ng8doyxi,129.1456146,38.21495819
114489,117860,6128,NA,0.351,LineString,a625nganqopf,129.1456146,38.21495819
NA,NA,NA,NA,NA,NA,a625nganqopf,129.3000336,37.89999008
202947,202922,19522350,NA,5.62,LineString,a625ngbkauke,100,-10.00002003
NA,NA,NA,NA,NA,NA,a625ngbkauke,105.5771637,-9.308569908
202922,202907,16368205,NA,4.712,LineString,a625ngic3sl3,105.5771637,-9.308569908
NA,NA,NA,NA,NA,NA,a625ngic3sl3,110.2500229,-8.7000103
202907,202983,11,NA,5.518,LineString,a625ng57y7we,110.2500229,-8.7000103
NA,NA,NA,NA,NA,NA,a625ng57y7we,106.6070328,-12.84424973
202983,203077,170042,NA,9.739,LineString,a625ngcojyqs,106.6070328,-12.84424973
NA,NA,NA,NA,NA,NA,a625ngcojyqs,100,-20.00000954
194653,194575,942,NA,0.054,LineString,a625ngj5je7y,48.30001068,29.09999084
NA,NA,NA,NA,NA,NA,a625ngj5je7y,48.32738113,29.14628029
194575,188100,2,NA,1.112,LineString,a625ngax5597,48.32738113,29.14628029
NA,NA,NA,NA,NA,NA,a625ngax5597,48.90000153,30.10000038
153273,157461,0,NA,0.236,LineString,a625ngc1vs06,35.20000076,34.20000839
NA,NA,NA,NA,NA,NA,a625ngc1vs06,35.1243515,33.97629166
157461,167998,17966,NA,1.029,LineString,a625ng7ijgnb,35.1243515,33.97629166
NA,NA,NA,NA,NA,NA,a625ng7ijgnb,34.79999924,32.99998856
202746,202749,0,NA,0.453,LineString,a625ng6ytmt7,-11.50000954,5.499979973
NA,NA,NA,NA,NA,NA,a625ng6ytmt7,-11.08938026,5.309169769
202749,202770,70189,NA,4.02,LineString,a625nggzj6n5,-11.08938026,5.309169769
NA,NA,NA,NA,NA,NA,a625nggzj6n5,-7.499989986,3.499989986
2124,2110,82703,NA,0.594,LineString,a625ng5jw05h,14.39999008,54.39999008
NA,NA,NA,NA,NA,NA,a625ng5jw05h,14.98820019,54.48526001
2110,2081,268717,NA,1.93,LineString,a625ngcl0euf,14.98820019,54.48526001
NA,NA,NA,NA,NA,NA,a625ngcl0euf,16.90101051,54.74509048
2081,2057,294336,NA,2.114,LineString,a625ngg3q8au,16.90101051,54.74509048
NA,NA,NA,NA,NA,NA,a625ngg3q8au,19,54.99998856
203204,203205,2864053,NA,0.728,LineString,a625ngaruu2h,28.5,-33.50001907
NA,NA,NA,NA,NA,NA,a625ngaruu2h,27.81777954,-33.75379944
203205,203214,5035699,NA,1.28,LineString,a625ng5ygk0h,27.81777954,-33.75379944
NA,NA,NA,NA,NA,NA,a625ng5ygk0h,26.62952042,-34.22986984
203214,203218,2694885,NA,0.685,LineString,a625ng7e84mw,26.62952042,-34.22986984
NA,NA,NA,NA,NA,NA,a625ng7e84mw,26,-34.5
177458,167113,67727,NA,3.879,LineString,a625ngg0cvvr,17,31.99999046
NA,NA,NA,NA,NA,NA,a625ngg0cvvr,13.29345989,33.14461899
202767,202770,43388,NA,2.485,LineString,a625ngg1camb,-5.042180061,3.869750023
NA,NA,NA,NA,NA,NA,a625ngg1camb,-7.499989986,3.499989986
153273,140606,44537,NA,1.276,LineString,a625ngc8040f,35.20000076,34.20000839
NA,NA,NA,NA,NA,NA,a625ngc8040f,35.55778885,35.42498016
140606,136499,17312,NA,0.496,LineString,a625ngedayc5,35.55778885,35.42498016
NA,NA,NA,NA,NA,NA,a625ngedayc5,35.70000076,35.90000153
136501,142920,2,NA,1.137,LineString,a625ngjv309b,141.3000031,35.90000153
NA,NA,NA,NA,NA,NA,a625ngjv309b,140.4029388,35.20108032
142920,147453,11226,NA,0.643,LineString,a625nghsfr45,140.4029388,35.20108032
NA,NA,NA,NA,NA,NA,a625nghsfr45,139.8999939,34.79999924
4771,3629,55994,NA,3.207,LineString,a625ngfpawio,-5.5,48.66669083
NA,NA,NA,NA,NA,NA,a625ngfpawio,-2.437580109,49.61952972
3629,3413,2,NA,1.185,LineString,a625ng4m0ph6,-2.437580109,49.61952972
NA,NA,NA,NA,NA,NA,a625ng4m0ph6,-1.299999952,49.95000839
6201,7795,11802,NA,0.676,LineString,a625ng5gvzcw,-4.999989986,47.99998856
NA,NA,NA,NA,NA,NA,a625ng5gvzcw,-4.428520203,47.63920975
7795,9629,10964,NA,0.628,LineString,a625ngiq8gin,-4.428520203,47.63920975
NA,NA,NA,NA,NA,NA,a625ngiq8gin,-3.900000095,47.29998016
202236,202271,3,NA,1.568,LineString,a625ngjiod0p,-78.19999695,18.99999046
NA,NA,NA,NA,NA,NA,a625ngjiod0p,-76.64824677,18.7726593
202271,202320,29175,NA,1.671,LineString,a625ngjk5fb8,-76.64824677,18.7726593
NA,NA,NA,NA,NA,NA,a625ngjk5fb8,-75,18.49999046
202320,202451,24286,NA,1.391,LineString,a625ngbu784f,-75,18.49999046
NA,NA,NA,NA,NA,NA,a625ngbu784f,-75.72575378,17.31370926
202451,202670,17,NA,8.688,LineString,a625ngitkkkg,-75.72575378,17.31370926
NA,NA,NA,NA,NA,NA,a625ngitkkkg,-80,9.75
177994,173488,11960,NA,0.685,LineString,a625ngfx9qxx,34.20000076,31.89998055
NA,NA,NA,NA,NA,NA,a625ngfx9qxx,34.5262413,32.50268173
173488,167998,1,NA,0.568,LineString,a625ng6q7m0e,34.5262413,32.50268173
NA,NA,NA,NA,NA,NA,a625ng6q7m0e,34.79999924,32.99998856
116038,101933,19712,NA,1.129,LineString,a625ngew3kry,124.1000214,38.04999161
NA,NA,NA,NA,NA,NA,a625ngew3kry,124.2649231,39.16714859
202855,202885,4,NA,2.32,LineString,a625ngibhbnz,40.29999924,-4.200009823
NA,NA,NA,NA,NA,NA,a625ngibhbnz,40,-6.500030041
101933,98352,4103,NA,0.235,LineString,a625ng7deuzy,124.2649231,39.16714859
NA,NA,NA,NA,NA,NA,a625ng7deuzy,124.3000031,39.39997864
202791,202785,0,NA,0.214,LineString,a625nggqtzxc,173.1000061,1.100000024
NA,NA,NA,NA,NA,NA,a625nggqtzxc,173.2245178,1.273820043
202785,202651,192898,NA,11.048,LineString,a625ngiep4h4,173.2245178,1.273820043
NA,NA,NA,NA,NA,NA,a625ngiep4h4,180,10.00000954
202791,202789,55629,NA,0.101,LineString,a625ng96otwc,173.1000061,1.100000024
NA,NA,NA,NA,NA,NA,a625ng96otwc,173.039032,1.180179954
202789,202682,5691801,NA,10.334,LineString,a625ngim004h,173.039032,1.180179954
NA,NA,NA,NA,NA,NA,a625ngim004h,166.3999939,9.099980354
203,1075,124158,NA,7.111,LineString,a625ngjsyb0t,-25.22336006,65.26844788
NA,NA,NA,NA,NA,NA,a625ngjsyb0t,-30,59.99998856
202890,202873,10712789,NA,3.07,LineString,a625ngk8dot8,104,-7.000010014
NA,NA,NA,NA,NA,NA,a625ngk8dot8,106.5793228,-5.334519863
202873,202870,900293,NA,0.258,LineString,a625ng6unwms,106.5793228,-5.334519863
NA,NA,NA,NA,NA,NA,a625ng6unwms,106.7999878,-5.200019836
202890,202899,9535382,NA,2.745,LineString,a625ng7feghk,104,-7.000010014
NA,NA,NA,NA,NA,NA,a625ng7feghk,106.6704102,-7.637390137
202899,202907,12970900,NA,3.734,LineString,a625ng54wfgn,106.6704102,-7.637390137
